"StartDate","EndDate","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","Age","Gender","Gender_4_TEXT","Q15","Q5","Q7","Q44","TravelScore","FitnessScore","FamilyScore","WorkScore","LeisureScore","PresentationType","CompleteFlag","confirmation","personalization","purchases","purchase_amount","top_lifestyle","max_lifestyle_value","accurate","generic","inaccurate","bundle","individual"
"2025-07-28 10:29:05","2025-07-28 10:31:03","100","117","True","2025-07-28 10:31:04","R_7eQFQKHy97r2FEO","anonymous","EN","1","35-44 years old","Male","","$100,000-$149,999","Watching shows, playing games, or relaxing","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","1","0","0","0","2","Generic_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"LeisureScore","2",0,1,0,1,0
"2025-07-28 11:24:57","2025-07-28 11:28:00","100","182","True","2025-07-28 11:28:00","R_1rD4UkiOm1GoCh4","anonymous","EN","1","25-34 years old","Female","","$150,000 or more","Exercising, going to the gym, or outdoor activities","I try to maintain a healthy body and mind","IM_ac1nk23vrUF5PBs","0","2","0","1","0","Accurate_Bundle","true","I read the product page and product descriptions","Not at all","Tile by Life360 Pro ($34.99)",34.99,"FitnessScore","2",1,0,0,1,0
"2025-07-28 11:35:53","2025-07-28 11:39:09","100","195","True","2025-07-28 11:39:09","R_8k1WLp35QxlDAmW","anonymous","EN","0.800000011920929","35-44 years old","Male","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Generic_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"FamilyScore","2",0,1,0,0,1
"2025-07-28 13:09:02","2025-07-28 13:10:36","100","94","True","2025-07-28 13:10:37","R_5uxmGox35J0WpZR","anonymous","EN","1","25-34 years old","Male","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"FamilyScore","2",0,0,1,1,0
"2025-07-28 13:54:53","2025-07-28 13:57:11","100","137","True","2025-07-28 13:57:12","R_6I0M4cTFZVBoMJI","anonymous","EN","1","35-44 years old","Female","","$100,000-$149,999","Exercising, going to the gym, or outdoor activities","I like to stay on the move and explore new environments","IM_2ghGARjtqABRyjY","2","1","0","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99)",59.99,"TravelScore","2",0,0,1,1,0
"2025-07-28 14:01:45","2025-07-28 14:05:36","100","230","True","2025-07-28 14:05:36","R_7mCNQ7GyyfTEFBD","anonymous","EN","1","18-24 years old","Non-binary / third gender","","$100,000-$149,999","Watching shows, playing games, or relaxing","I focus on building a comfortable and stable home life","IM_ac1nk23vrUF5PBs","0","0","1","1","1","Accurate_Individual","true","I read the product page and product descriptions","Not at all","HD Mini Projector ($59.99)",59.99,"FamilyScore","1",1,0,0,0,1
"2025-07-28 14:15:09","2025-07-28 14:18:46","100","217","True","2025-07-28 14:18:47","R_6zdndGo1tNGifHX","anonymous","EN","1","25-34 years old","Female","","$75,000-$99,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_6Jt3FMUSSNIp8W2","0","1","1","1","0","Generic_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"FitnessScore","1",0,1,0,0,1
"2025-07-28 15:00:11","2025-07-28 15:03:11","100","180","True","2025-07-28 15:03:11","R_8w17Od04nYuADXR","anonymous","EN","1","25-34 years old","Female","","Less than $25,000","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_b3K7jxlFVxXXbwy","0","0","0","1","2","Generic_Bundle","true","I read the product page and product descriptions","A little","HD Mini Projector ($59.99),JBL Clip 5 Speaker ($79.95)",139.94,"LeisureScore","2",0,1,0,1,0
"2025-07-28 15:20:46","2025-07-28 15:26:25","100","338","True","2025-07-28 15:26:26","R_61nTYagZWDky4Kd","anonymous","EN","1","25-34 years old","Female","","$50,000-$74,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Inaccurate_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00",0,"WorkScore","2",0,0,1,0,1
"2025-07-28 16:49:47","2025-07-28 16:52:47","100","180","True","2025-07-28 16:52:47","R_3RBfXSu9UuNOnNn","anonymous","EN","0.800000011920929","25-34 years old","Female","","$50,000-$74,999","Exercising, going to the gym, or outdoor activities","I like to stay on the move and explore new environments","IM_3lbQIKzQjdSdYiy","1","2","0","0","0","Accurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"FitnessScore","2",1,0,0,1,0
"2025-07-28 16:50:47","2025-07-28 16:54:33","100","226","True","2025-07-28 16:54:34","R_3HWJAWHIsyzg9gt","anonymous","EN","1","25-34 years old","Female","","$50,000-$74,999","Exploring new places or taking short trips","I enjoy entertainment and look for ways to relax and have fun","IM_b3K7jxlFVxXXbwy","1","0","0","0","2","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"LeisureScore","2",0,0,1,1,0
"2025-07-28 17:14:36","2025-07-28 17:16:51","100","134","True","2025-07-28 17:16:51","R_57jYJItFieKCQAp","anonymous","EN","1","25-34 years old","Male","","$100,000-$149,999","Watching shows, playing games, or relaxing","Advancing in my career or studies is my top priority","IM_b3K7jxlFVxXXbwy","0","0","0","1","2","Accurate_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"LeisureScore","2",1,0,0,0,1
"2025-07-28 17:53:26","2025-07-28 17:56:11","100","164","True","2025-07-28 17:56:11","R_7nkfdfNU0Qk7ERB","anonymous","EN","1","35-44 years old","Female","","$150,000 or more","Spending time at home with family","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","1","1","0","Generic_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"TravelScore","1",0,1,0,0,1
"2025-07-28 18:45:57","2025-07-28 18:47:56","100","118","True","2025-07-28 18:47:57","R_5PHKHmRqRtWva9O","anonymous","EN","1","25-34 years old","Male","","$100,000-$149,999","Catching up on work, studying, or learning something new","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","1","1","0","Accurate_Bundle","true","","Definitely","Bundle ($230.98)",230.98,"TravelScore","1",1,0,0,1,0
"2025-07-28 19:45:18","2025-07-28 19:48:19","100","181","True","2025-07-28 19:48:20","R_3f1va357HfDhWi5","anonymous","EN","0.699999988079071","18-24 years old","Prefer not to say","","Prefer not to say","Exercising, going to the gym, or outdoor activities","I like to stay on the move and explore new environments","IM_ac1nk23vrUF5PBs","1","1","0","1","0","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"TravelScore","1",0,0,1,0,1
"2025-07-28 20:29:14","2025-07-28 20:30:42","100","87","True","2025-07-28 20:30:42","R_7kjQPDnqMZQUULO","anonymous","EN","1","25-34 years old","Male","","$150,000 or more","Exercising, going to the gym, or outdoor activities","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","1","1","0","0","Generic_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"TravelScore","1",0,1,0,1,0
"2025-07-28 21:53:53","2025-07-28 21:55:53","100","119","True","2025-07-28 21:55:53","R_6dzqOJCaNu3W36l","anonymous","EN","1","25-34 years old","Male","","$150,000 or more","Catching up on work, studying, or learning something new","I try to maintain a healthy body and mind","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Inaccurate_Individual","true","I read the product page and product descriptions","Definitely","Apple Airpods 4 ($129.00),Roku Streaming Stick 4K ($46.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99)",270.97,"WorkScore","2",0,0,1,0,1
"2025-07-29 07:34:16","2025-07-29 07:36:39","100","143","True","2025-07-29 07:36:40","R_5D5HiSmVa0UlRF5","anonymous","EN","1","35-44 years old","Male","","$150,000 or more","Exploring new places or taking short trips","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","2","0","0","0","1","Accurate_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"TravelScore","2",1,0,0,0,1
"2025-07-29 16:11:37","2025-07-29 16:13:28","100","111","True","2025-07-29 16:13:29","R_6ihgrh6r7E19eJT","anonymous","EN","1","25-34 years old","Male","","$75,000-$99,999","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","1","0","1","0","Generic_Individual","true","I read the product page and product descriptions","A little","Apple Airpods 4 ($129.00)",129,"TravelScore","1",0,1,0,0,1
"2025-07-29 16:57:17","2025-07-29 17:00:52","100","214","True","2025-07-29 17:00:53","R_56a74IVZnevKjqM","anonymous","EN","1","35-44 years old","Male","","$150,000 or more","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Accurate_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"WorkScore","2",1,0,0,1,0
"2025-07-29 17:29:01","2025-07-29 17:32:38","100","216","True","2025-07-29 17:32:38","R_1Ed6Y0d8kjZUngL","anonymous","EN","0.8999999761581421","35-44 years old","Male","","$150,000 or more","Exploring new places or taking short trips","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","2","0","0","1","0","Generic_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98)",230.98,"TravelScore","2",0,1,0,1,0
"2025-07-29 20:13:37","2025-07-29 20:16:51","100","193","True","2025-07-29 20:16:52","R_7Cknl6rc8WKtNxn","anonymous","EN","1","25-34 years old","Male","","$100,000-$149,999","Exercising, going to the gym, or outdoor activities","I try to maintain a healthy body and mind","IM_b3K7jxlFVxXXbwy","0","2","0","0","1","Accurate_Individual","true","I read the product page and product descriptions","Not at all","Apple Airpods 4 ($129.00)",129,"FitnessScore","2",1,0,0,0,1
"2025-07-29 23:01:42","2025-07-29 23:04:45","100","182","True","2025-07-29 23:04:46","R_5a6ZtakbXSCpkBP","anonymous","EN","1","25-34 years old","Female","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_2ghGARjtqABRyjY","1","0","2","0","0","Generic_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"FamilyScore","2",0,1,0,1,0
"2025-07-30 00:27:13","2025-07-30 00:31:52","100","278","True","2025-07-30 00:31:52","R_5ImUQ85Xxl3MVsq","anonymous","EN","1","18-24 years old","Female","","$75,000-$99,999","Exploring new places or taking short trips","I enjoy entertainment and look for ways to relax and have fun","IM_2ghGARjtqABRyjY","2","0","0","0","1","Inaccurate_Individual","true","I read the product page and product descriptions","Not at all","Apple Airpods 4 ($129.00),Anker Portable Charger ($54.99),Roku Streaming Stick 4K ($46.99)",230.98,"TravelScore","2",0,0,1,0,1
"2025-07-30 04:11:01","2025-07-30 04:14:22","100","200","True","2025-07-30 04:14:22","R_2tb6mhKY8aWGOXy","anonymous","EN","1","25-34 years old","Female","","Prefer not to say","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_b3K7jxlFVxXXbwy","0","1","0","1","1","Generic_Individual","true","I read the product page and product descriptions","Not at all","Roku Streaming Stick 4K ($46.99),Tile by Life360 Pro ($34.99),HD Mini Projector ($59.99)",141.97,"FitnessScore","1",0,1,0,0,1
"2025-07-30 13:22:06","2025-07-30 13:26:36","100","270","True","2025-07-30 13:26:37","R_7l4fJISQTzYaCtz","anonymous","EN","0.10000000149011612","35-44 years old","Male","","$150,000 or more","Exercising, going to the gym, or outdoor activities","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","1","0","1","0","Inaccurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"TravelScore","1",0,0,1,1,0
"2025-07-30 16:08:10","2025-07-30 16:10:51","100","160","True","2025-07-30 16:10:52","R_5GC9pZtCcAoauPB","anonymous","EN","1","25-34 years old","Male","","$100,000-$149,999","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_2ghGARjtqABRyjY","1","0","0","2","0","Accurate_Bundle","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"WorkScore","2",1,0,0,1,0
"2025-07-30 17:44:10","2025-07-30 17:47:00","100","170","True","2025-07-30 17:47:01","R_53ehzUBpB62Xo5Q","anonymous","EN","0.800000011920929","25-34 years old","Male","","$75,000-$99,999","Catching up on work, studying, or learning something new","Advancing in my career or studies is my top priority","IM_b3K7jxlFVxXXbwy","0","0","0","2","1","Inaccurate_Individual","true","I read the product page and product descriptions","A little","None of the above ($0.00",0,"WorkScore","2",0,0,1,0,1
"2025-07-30 19:15:28","2025-07-30 19:18:32","100","183","True","2025-07-30 19:18:33","R_3231PrPkvYSVTAG","anonymous","EN","0.8999999761581421","25-34 years old","Male","","$150,000 or more","Spending time at home with family","I focus on building a comfortable and stable home life","IM_ac1nk23vrUF5PBs","0","0","2","1","0","Generic_Bundle","true","I read the product page and product descriptions","A little","None of the above ($0.00)",0,"FamilyScore","2",0,1,0,1,0
"2025-07-30 19:28:15","2025-07-30 19:30:29","100","134","True","2025-07-30 19:30:30","R_6Ea7cWj3HrNlkou","anonymous","EN","0.699999988079071","25-34 years old","Male","","$75,000-$99,999","Exploring new places or taking short trips","I try to maintain a healthy body and mind","IM_6Jt3FMUSSNIp8W2","1","1","1","0","0","Accurate_Individual","true","I read the product page and product descriptions","Not at all","Apple Airpods 4 ($129.00)",129,"TravelScore","1",1,0,0,0,1
"2025-07-30 21:28:05","2025-07-30 21:39:21","100","676","True","2025-07-30 21:39:22","R_7L7olksYf7gjUd6","anonymous","EN","0.800000011920929","25-34 years old","Female","","Less than $25,000","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_ac1nk23vrUF5PBs","0","1","0","1","1","Accurate_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98),Tile by Life360 Pro ($34.99)",265.97,"FitnessScore","1",1,0,0,1,0
"2025-07-31 00:08:31","2025-07-31 00:15:58","100","447","True","2025-07-31 00:15:59","R_3F6ykKwIz0Uyusx","anonymous","EN","1","25-34 years old","Prefer not to say","","Prefer not to say","Exercising, going to the gym, or outdoor activities","I like to stay on the move and explore new environments","IM_2ghGARjtqABRyjY","2","1","0","0","0","Inaccurate_Bundle","true","I read the product page and product descriptions","A little","Bundle ($230.98)",230.98,"TravelScore","2",0,0,1,1,0
"2025-07-31 09:22:16","2025-07-31 09:34:26","100","730","True","2025-07-31 09:34:27","R_7gO3TUnIbM4g6rh","anonymous","EN","1","25-34 years old","Female","","$150,000 or more","Catching up on work, studying, or learning something new","I try to maintain a healthy body and mind","IM_ac1nk23vrUF5PBs","0","1","0","2","0","Generic_Individual","true","I read the product page and product descriptions","Not at all","None of the above ($0.00)",0,"WorkScore","2",0,1,0,0,1
"2025-08-04 11:58:51","2025-08-04 12:00:52","100","121","True","2025-08-04 12:00:53","R_5Z9yyYKMhPiDnH3","anonymous","EN","1","18-24 years old","Male","","$100,000-$149,999","Watching shows, playing games, or relaxing","I try to maintain a healthy body and mind","IM_b3K7jxlFVxXXbwy","0","1","0","0","2","Accurate_Bundle","true","I read the product page and product descriptions","Definitely","HD Mini Projector ($59.99)",59.99,"LeisureScore","2",1,0,0,1,0
